Table PNG,Table Rendering,Dataset Number,Topic,Condition,Repetition,Header, Column,Par 1,Par 2, Prompt , Answer, Answer Column / Row, Header, Column.1,Par 1.1,Par 2.1,T2 Prompt , Answer.1, Answer Column / Row.1,Header.1, Column.2,Par 1.2,Par 2.2, Prompt .1,Highest Value,T3 Highest Row Index,T3 Answer1 ,Second Highest Value,T3 Second Row Index,T3 Answer2,Third Highest Value,T3 Third Row Index,T3 Answer3,Expected Answer, Answer Column / Row.2, Header.1, Column.3,Par 1.3,Par 2.3,T4 Prompt ,T4 Answer, Answer Column / Row.3, Header.2, Column.4,Par1,Par2,T5 Prompt,T5 Answer,T5 Row Index,task id,Task
DS8_cereal_bar4.png,56,8,cereal,bar,4,Sugars,K,60,0,"In the 'Sugars' column, count how many cells exceed the value of '60' ",7,K,Vitamins,C,0.9094184192004277,,Determine which of the last 5 columns is most positively correalated with the first column named 'Vitamins' ,Potassium,L,Sugars,K,75 73 71,,"In the 'Sugars' column, give the row names of the cereals with the highest 3 values in descending order ",75,16,Cap Crunch,73,10,Fruit Fibre,71,19,Colorful Bran,Cap Crunch-Fruit Fibre-Colorful Bran,16 10 19,Calories,E,,,"In the 'Calories' column, calculate a rough estimate of the average value",52.310344827586206,E,Sugars,K,26,1,"In the 'Sugars' column, find the cereal with a value equal to '26' ",Double Chex,20,3,Sort
DS9_candy_plain1.png,41,9,candy,plain,1,Fruity,K,66,0,"In the 'Fruity' column, count how many cells exceed the value of '66' ",5,K,Hard,C,0.952484021784787,,Determine which of the last 5 columns is most positively correalated with the first column named 'Hard' ,Chocolate,L,SugarPercent,H,98 84 80,,"In the 'SugarPercent' column, give the row names of the candys with the highest 3 values in descending order ",98,30,Gold Bears,84,9,Milk Duds,80,11,Berry Chews,Gold Bears-Milk Duds-Berry Chews,30 9 11,Caramel,G,,,"In the 'Caramel' column, calculate a rough estimate of the average value",37.86206896551724,G,Bar,J,32,1,"In the 'Bar' column, find the candy with a value equal to '32' ",Fun Dips,19,3,Sort
DS10_candy_plain2.png,42,10,candy,plain,2,Rating,J,38,0,"In the 'Rating' column, count how many cells exceed the value of '38' ",8,J,SugarPercent,C,0.9102243079467232,,Determine which of the last 5 columns is most positively correalated with the first column named 'SugarPercent' ,Rating,J,Chocolate,K,75 73 71,,"In the 'Chocolate' column, give the row names of the candys with the highest 3 values in descending order ",75,31,Milk Duds,73,8,Fruit Chews,71,26,Now Later,Milk Duds-Fruit Chews-Now Later,31 8 26,Almond,D,,,"In the 'Almond' column, calculate a rough estimate of the average value",35.62068965517241,D,Chocolate,K,68,1,"In the 'Chocolate' column, find the candy with a value equal to '68' ",Root Barrels,17,3,Sort
DS11_candy_plain3.png,43,11,candy,plain,3,Pluribus,G,50,0,"In the 'Pluribus' column, count how many cells exceed the value of '50' ",7,G,Rating,C,0.9228939980431892,,Determine which of the last 5 columns is most positively correalated with the first column named 'Rating' ,Chocolate,K,Almond,L,75 73 71,,"In the 'Almond' column, give the row names of the candys with the highest 3 values in descending order ",75,27,Pop Rocks,73,12,Pixie Sticks,71,28,Junior Mints,Pop Rocks-Pixie Sticks-Junior Mints,27 12 28,Caramel,F,,,"In the 'Caramel' column, calculate a rough estimate of the average value",50.241379310344826,F,Almond,L,26,1,"In the 'Almond' column, find the candy with a value equal to '26' ",Reese Pieces,11,3,Sort
DS12_candy_plain4.png,44,12,candy,plain,4,Nougat,I,57,0,"In the 'Nougat' column, count how many cells exceed the value of '57' ",6,I,Hard,C,0.9508786303434444,,Determine which of the last 5 columns is most positively correalated with the first column named 'Hard' ,Nougat,I,Pluribus,J,98 97 95,,"In the 'Pluribus' column, give the row names of the candys with the highest 3 values in descending order ",98,30,Milk Duds,97,19,Boston Beans,95,16,Hersheys Kisses,Milk Duds-Boston Beans-Hersheys Kisses,30 19 16,Fruity,G,,,"In the 'Fruity' column, calculate a rough estimate of the average value",37.86206896551724,G,Caramel,K,15,1,"In the 'Caramel' column, find the candy with a value equal to '15' ",Fruit Chews,15,3,Sort
DS13_movie_zebra1.png,29,13,movie,zebra,1,Fandango,H,70,0,"In the 'Fandango' column, count how many cells exceed the value of '70' ",5,H,Naver,C,0.9697062062812496,,Determine which of the last 5 columns is most positively correalated with the first column named 'Naver' ,Roger Ebert,I,Roger Ebert,I,71 70 68,,"In the 'Roger Ebert' column, give the row names of the movies with the highest 3 values in descending order ",71,21,End Tour,70,16,Black White,68,17,My Dreams,End Tour-Black White-My Dreams,21 16 17,MrQE,E,,,"In the 'MrQE' column, calculate a rough estimate of the average value",52.310344827586206,E,Film Comment,J,67,1,"In the 'Film Comment' column, find the movie with a value equal to '67' ",Black Sea,20,3,Sort
DS14_movie_zebra2.png,30,14,movie,zebra,2,PluggedIn,I,76,0,"In the 'PluggedIn' column, count how many cells exceed the value of '76' ",8,I,MrQE,C,0.932265725644314,,Determine which of the last 5 columns is most positively correalated with the first column named 'MrQE' ,Netflix,L,Fandango,K,75 73 71,,"In the 'Fandango' column, give the row names of the movies with the highest 3 values in descending order ",75,5,Black Sea,73,21,Water Diviner,71,20,Hunting Ground,Black Sea-Water Diviner-Hunting Ground,5 21 20,IMDB,G,,,"In the 'IMDB' column, calculate a rough estimate of the average value",37.86206896551724,G,PluggedIn,I,79,1,"In the 'PluggedIn' column, find the movie with a value equal to '79' ",Hot Pursuit,18,3,Sort
DS15_movie_zebra3.png,31,15,movie,zebra,3,Hulu,J,54,0,"In the 'Hulu' column, count how many cells exceed the value of '54' ",7,J,RottenTomatoes,C,0.9167989111790532,,Determine which of the last 5 columns is most positively correalated with the first column named 'RottenTomatoes' ,Netflix,K,RottenTomatoes,H,98 84 80,,"In the 'RottenTomatoes' column, give the row names of the movies with the highest 3 values in descending order ",98,10,Crazy Adventure,84,9,Fantastic Four,80,20,Black Sea,Crazy Adventure-Fantastic Four-Black Sea,10 9 20,Netflix,F,,,"In the 'Netflix' column, calculate a rough estimate of the average value",50.241379310344826,F,Naver,L,73,1,"In the 'Naver' column, find the movie with a value equal to '73' ",South Paw,19,3,Sort
DS16_movie_zebra4.png,32,16,movie,zebra,4,Metacritic,G,57,0,"In the 'Metacritic' column, count how many cells exceed the value of '57' ",6,G,IMDB,C,0.9728327679668906,,Determine which of the last 5 columns is most positively correalated with the first column named 'IMDB' ,Fandango,J,Naver,J,71 70 68,,"In the 'Naver' column, give the row names of the movies with the highest 3 values in descending order ",71,18,Wild Tales,70,6,Teenage Girl ,68,10,My Dreams,Wild Tales-Teenage Girl -My Dreams,18 6 10,Roger Ebert,E,,,"In the 'Roger Ebert' column, calculate a rough estimate of the average value",52.310344827586206,E,Film Comment,K,31,1,"In the 'Film Comment' column, find the movie with a value equal to '31' ",Fantastic Four,17,3,Sort
DS1_anime_color1.png,1,1,anime,color,1,Watching,J,80,0,"In the 'Watching' column, count how many cells exceed the value of '80' ",7,J,Episodes,C,0.9092102829133202,,Determine which of the last 5 columns is most positively correalated with the first column named 'Episodes' ,Completed,I,Dropped,L,60 56 53,,"In the 'Dropped' column, give the row names of the animes with the highest 3 values in descending order ",60,13,Fafnar Weapon,56,18,Connect Angel,53,27,Dragon Ball,Fafnar Weapon-Connect Angel-Dragon Ball,13 18 27,Score,D,,,"In the 'Score' column, calculate a rough estimate of the average value",28.89655172413793,D,Members,G,15,1,"In the 'Members' column, find the anime with a value equal to '15' ",Metal Panic,16,4,Estimate Average
DS2_anime_color2.png,2,2,anime,color,2,Popularity,I,70,0,"In the 'Popularity' column, count how many cells exceed the value of '70' ",6,I,Plan to Watch,C,0.94286333401893,,Determine which of the last 5 columns is most positively correalated with the first column named 'Plan to Watch' ,Favorites,L,Popularity,I,88 86 83,,"In the 'Popularity' column, give the row names of the animes with the highest 3 values in descending order ",88,5,Different Life,86,18,Connect Angel,83,6,Assassian World,Different Life-Connect Angel-Assassian World,5 18 6,Episodes,F,,,"In the 'Episodes' column, calculate a rough estimate of the average value",66.90214352283319,F,Ranked,H,26,1,"In the 'Ranked' column, find the anime with a value equal to '26' ",Monster Hunter,20,4,Estimate Average
DS3_anime_color3.png,3,3,anime,color,3,Watching,G,88,0,"In the 'Watching' column, count how many cells exceed the value of '88' ",5,G,Completed,C,0.9730627334501696,,Determine which of the last 5 columns is most positively correalated with the first column named 'Completed' ,Episodes,K,On-Hold,J,75 73 71,,"In the 'On-Hold' column, give the row names of the animes with the highest 3 values in descending order ",75,5,Dragon Ball,73,10,Different Life,71,11,Connect Angel,Dragon Ball-Different Life-Connect Angel,5 10 11,Members,E,,,"In the 'Members' column, calculate a rough estimate of the average value",37.86206896551724,E,Dropped,I,17,1,"In the 'Dropped' column, find the anime with a value equal to '17' ",Magical Warfare,16,4,Estimate Average
DS4_anime_color4.png,4,4,anime,color,4,Members,K,43,0,"In the 'Members' column, count how many cells exceed the value of '43' ",8,K,Score,C,0.9544895140214856,,Determine which of the last 5 columns is most positively correalated with the first column named 'Score' ,Dropped,J,Members,K,74 73 70,,"In the 'Members' column, give the row names of the animes with the highest 3 values in descending order ",74,6,Different Life,73,24,Fafnar Weapon,70,22,Travel World,Different Life-Fafnar Weapon-Travel World,6 24 22,Favorites,G,,,"In the 'Favorites' column, calculate a rough estimate of the average value",47.6551724137931,G,Dropped,J,12,1,"In the 'Dropped' column, find the anime with a value equal to '12' ",Metal Panic,18,4,Estimate Average
DS5_cereal_bar1.png,53,5,cereal,bar,1,Carbo,I,57,0,"In the 'Carbo' column, count how many cells exceed the value of '57' ",8,I,Potassium,C,0.9184836043043162,,Determine which of the last 5 columns is most positively correalated with the first column named 'Potassium' ,Sugars,K,Calories,H,88 86 83,,"In the 'Calories' column, give the row names of the cereals with the highest 3 values in descending order ",88,5,Lucky Charms,86,19,Smile Maker,83,20,Wonderful Chex,Lucky Charms-Smile Maker-Wonderful Chex,5 19 20,Vitamins,F,,,"In the 'Vitamins' column, calculate a rough estimate of the average value",56.93103448275862,F,Protein,K,51,1,"In the 'Protein' column, find the cereal with a value equal to '51' ",Mini Wheats,17,4,Estimate Average
DS6_cereal_bar2.png,54,6,cereal,bar,2,Sodium,H,70,0,"In the 'Sodium' column, count how many cells exceed the value of '70' ",5,H,Calories,C,0.950559168176336,,Determine which of the last 5 columns is most positively correalated with the first column named 'Calories' ,Protein,I,Potassium,I,71 70 68,,"In the 'Potassium' column, give the row names of the cereals with the highest 3 values in descending order ",71,22,Froot Loops,70,3,Almond Delight,68,7,Post Nat,Froot Loops-Almond Delight-Post Nat,22 3 7,Calories,E,,,"In the 'Calories' column, calculate a rough estimate of the average value",42.10344827586207,E,Sodium,H,32,1,"In the 'Sodium' column, find the cereal with a value equal to '32' ",Colorful Bran,19,4,Estimate Average
DS7_cereal_bar3.png,55,7,cereal,bar,3,Carbo,J,45,0,"In the 'Carbo' column, count how many cells exceed the value of '45' ",6,J,Iron,C,0.91594870582426,,Determine which of the last 5 columns is most positively correalated with the first column named 'Iron' ,Carbo,J,Carbo,J,60 56 53,,"In the 'Carbo' column, give the row names of the cereals with the highest 3 values in descending order ",60,7,Fruity Pebbles,56,23,Colorful Bran,53,18,Cap Crunch,Fruity Pebbles-Colorful Bran-Cap Crunch,7 23 18,Sugars,D,,,"In the 'Sugars' column, calculate a rough estimate of the average value",35.62068965517241,D,Calories,I,83,1,"In the 'Calories' column, find the cereal with a value equal to '83' ",Corn Favorite,17,4,Estimate Average
DS8_cereal_bar4.png,56,8,cereal,bar,4,Sugars,K,60,0,"In the 'Sugars' column, count how many cells exceed the value of '60' ",7,K,Vitamins,C,0.9094184192004277,,Determine which of the last 5 columns is most positively correalated with the first column named 'Vitamins' ,Potassium,L,Sugars,K,75 73 71,,"In the 'Sugars' column, give the row names of the cereals with the highest 3 values in descending order ",75,16,Cap Crunch,73,10,Fruit Fibre,71,19,Colorful Bran,Cap Crunch-Fruit Fibre-Colorful Bran,16 10 19,Calories,E,,,"In the 'Calories' column, calculate a rough estimate of the average value",52.310344827586206,E,Sugars,K,26,1,"In the 'Sugars' column, find the cereal with a value equal to '26' ",Double Chex,20,4,Estimate Average
DS9_candy_plain1.png,41,9,candy,plain,1,Fruity,K,66,0,"In the 'Fruity' column, count how many cells exceed the value of '66' ",5,K,Hard,C,0.952484021784787,,Determine which of the last 5 columns is most positively correalated with the first column named 'Hard' ,Chocolate,L,SugarPercent,H,98 84 80,,"In the 'SugarPercent' column, give the row names of the candys with the highest 3 values in descending order ",98,30,Gold Bears,84,9,Milk Duds,80,11,Berry Chews,Gold Bears-Milk Duds-Berry Chews,30 9 11,Caramel,G,,,"In the 'Caramel' column, calculate a rough estimate of the average value",37.86206896551724,G,Bar,J,32,1,"In the 'Bar' column, find the candy with a value equal to '32' ",Fun Dips,19,4,Estimate Average
DS10_candy_plain2.png,42,10,candy,plain,2,Rating,J,38,0,"In the 'Rating' column, count how many cells exceed the value of '38' ",8,J,SugarPercent,C,0.9102243079467232,,Determine which of the last 5 columns is most positively correalated with the first column named 'SugarPercent' ,Rating,J,Chocolate,K,75 73 71,,"In the 'Chocolate' column, give the row names of the candys with the highest 3 values in descending order ",75,31,Milk Duds,73,8,Fruit Chews,71,26,Now Later,Milk Duds-Fruit Chews-Now Later,31 8 26,Almond,D,,,"In the 'Almond' column, calculate a rough estimate of the average value",35.62068965517241,D,Chocolate,K,68,1,"In the 'Chocolate' column, find the candy with a value equal to '68' ",Root Barrels,17,4,Estimate Average
DS11_candy_plain3.png,43,11,candy,plain,3,Pluribus,G,50,0,"In the 'Pluribus' column, count how many cells exceed the value of '50' ",7,G,Rating,C,0.9228939980431892,,Determine which of the last 5 columns is most positively correalated with the first column named 'Rating' ,Chocolate,K,Almond,L,75 73 71,,"In the 'Almond' column, give the row names of the candys with the highest 3 values in descending order ",75,27,Pop Rocks,73,12,Pixie Sticks,71,28,Junior Mints,Pop Rocks-Pixie Sticks-Junior Mints,27 12 28,Caramel,F,,,"In the 'Caramel' column, calculate a rough estimate of the average value",50.241379310344826,F,Almond,L,26,1,"In the 'Almond' column, find the candy with a value equal to '26' ",Reese Pieces,11,4,Estimate Average
DS12_candy_plain4.png,44,12,candy,plain,4,Nougat,I,57,0,"In the 'Nougat' column, count how many cells exceed the value of '57' ",6,I,Hard,C,0.9508786303434444,,Determine which of the last 5 columns is most positively correalated with the first column named 'Hard' ,Nougat,I,Pluribus,J,98 97 95,,"In the 'Pluribus' column, give the row names of the candys with the highest 3 values in descending order ",98,30,Milk Duds,97,19,Boston Beans,95,16,Hersheys Kisses,Milk Duds-Boston Beans-Hersheys Kisses,30 19 16,Fruity,G,,,"In the 'Fruity' column, calculate a rough estimate of the average value",37.86206896551724,G,Caramel,K,15,1,"In the 'Caramel' column, find the candy with a value equal to '15' ",Fruit Chews,15,4,Estimate Average
DS13_movie_zebra1.png,29,13,movie,zebra,1,Fandango,H,70,0,"In the 'Fandango' column, count how many cells exceed the value of '70' ",5,H,Naver,C,0.9697062062812496,,Determine which of the last 5 columns is most positively correalated with the first column named 'Naver' ,Roger Ebert,I,Roger Ebert,I,71 70 68,,"In the 'Roger Ebert' column, give the row names of the movies with the highest 3 values in descending order ",71,21,End Tour,70,16,Black White,68,17,My Dreams,End Tour-Black White-My Dreams,21 16 17,MrQE,E,,,"In the 'MrQE' column, calculate a rough estimate of the average value",52.310344827586206,E,Film Comment,J,67,1,"In the 'Film Comment' column, find the movie with a value equal to '67' ",Black Sea,20,4,Estimate Average
DS14_movie_zebra2.png,30,14,movie,zebra,2,PluggedIn,I,76,0,"In the 'PluggedIn' column, count how many cells exceed the value of '76' ",8,I,MrQE,C,0.932265725644314,,Determine which of the last 5 columns is most positively correalated with the first column named 'MrQE' ,Netflix,L,Fandango,K,75 73 71,,"In the 'Fandango' column, give the row names of the movies with the highest 3 values in descending order ",75,5,Black Sea,73,21,Water Diviner,71,20,Hunting Ground,Black Sea-Water Diviner-Hunting Ground,5 21 20,IMDB,G,,,"In the 'IMDB' column, calculate a rough estimate of the average value",37.86206896551724,G,PluggedIn,I,79,1,"In the 'PluggedIn' column, find the movie with a value equal to '79' ",Hot Pursuit,18,4,Estimate Average
DS15_movie_zebra3.png,31,15,movie,zebra,3,Hulu,J,54,0,"In the 'Hulu' column, count how many cells exceed the value of '54' ",7,J,RottenTomatoes,C,0.9167989111790532,,Determine which of the last 5 columns is most positively correalated with the first column named 'RottenTomatoes' ,Netflix,K,RottenTomatoes,H,98 84 80,,"In the 'RottenTomatoes' column, give the row names of the movies with the highest 3 values in descending order ",98,10,Crazy Adventure,84,9,Fantastic Four,80,20,Black Sea,Crazy Adventure-Fantastic Four-Black Sea,10 9 20,Netflix,F,,,"In the 'Netflix' column, calculate a rough estimate of the average value",50.241379310344826,F,Naver,L,73,1,"In the 'Naver' column, find the movie with a value equal to '73' ",South Paw,19,4,Estimate Average
DS16_movie_zebra4.png,32,16,movie,zebra,4,Metacritic,G,57,0,"In the 'Metacritic' column, count how many cells exceed the value of '57' ",6,G,IMDB,C,0.9728327679668906,,Determine which of the last 5 columns is most positively correalated with the first column named 'IMDB' ,Fandango,J,Naver,J,71 70 68,,"In the 'Naver' column, give the row names of the movies with the highest 3 values in descending order ",71,18,Wild Tales,70,6,Teenage Girl ,68,10,My Dreams,Wild Tales-Teenage Girl -My Dreams,18 6 10,Roger Ebert,E,,,"In the 'Roger Ebert' column, calculate a rough estimate of the average value",52.310344827586206,E,Film Comment,K,31,1,"In the 'Film Comment' column, find the movie with a value equal to '31' ",Fantastic Four,17,4,Estimate Average
DS1_anime_color1.png,1,1,anime,color,1,Watching,J,80,0,"In the 'Watching' column, count how many cells exceed the value of '80' ",7,J,Episodes,C,0.9092102829133202,,Determine which of the last 5 columns is most positively correalated with the first column named 'Episodes' ,Completed,I,Dropped,L,60 56 53,,"In the 'Dropped' column, give the row names of the animes with the highest 3 values in descending order ",60,13,Fafnar Weapon,56,18,Connect Angel,53,27,Dragon Ball,Fafnar Weapon-Connect Angel-Dragon Ball,13 18 27,Score,D,,,"In the 'Score' column, calculate a rough estimate of the average value",28.89655172413793,D,Members,G,15,1,"In the 'Members' column, find the anime with a value equal to '15' ",Metal Panic,16,5,Retrieve Value
DS2_anime_color2.png,2,2,anime,color,2,Popularity,I,70,0,"In the 'Popularity' column, count how many cells exceed the value of '70' ",6,I,Plan to Watch,C,0.94286333401893,,Determine which of the last 5 columns is most positively correalated with the first column named 'Plan to Watch' ,Favorites,L,Popularity,I,88 86 83,,"In the 'Popularity' column, give the row names of the animes with the highest 3 values in descending order ",88,5,Different Life,86,18,Connect Angel,83,6,Assassian World,Different Life-Connect Angel-Assassian World,5 18 6,Episodes,F,,,"In the 'Episodes' column, calculate a rough estimate of the average value",66.90214352283319,F,Ranked,H,26,1,"In the 'Ranked' column, find the anime with a value equal to '26' ",Monster Hunter,20,5,Retrieve Value
DS3_anime_color3.png,3,3,anime,color,3,Watching,G,88,0,"In the 'Watching' column, count how many cells exceed the value of '88' ",5,G,Completed,C,0.9730627334501696,,Determine which of the last 5 columns is most positively correalated with the first column named 'Completed' ,Episodes,K,On-Hold,J,75 73 71,,"In the 'On-Hold' column, give the row names of the animes with the highest 3 values in descending order ",75,5,Dragon Ball,73,10,Different Life,71,11,Connect Angel,Dragon Ball-Different Life-Connect Angel,5 10 11,Members,E,,,"In the 'Members' column, calculate a rough estimate of the average value",37.86206896551724,E,Dropped,I,17,1,"In the 'Dropped' column, find the anime with a value equal to '17' ",Magical Warfare,16,5,Retrieve Value
DS4_anime_color4.png,4,4,anime,color,4,Members,K,43,0,"In the 'Members' column, count how many cells exceed the value of '43' ",8,K,Score,C,0.9544895140214856,,Determine which of the last 5 columns is most positively correalated with the first column named 'Score' ,Dropped,J,Members,K,74 73 70,,"In the 'Members' column, give the row names of the animes with the highest 3 values in descending order ",74,6,Different Life,73,24,Fafnar Weapon,70,22,Travel World,Different Life-Fafnar Weapon-Travel World,6 24 22,Favorites,G,,,"In the 'Favorites' column, calculate a rough estimate of the average value",47.6551724137931,G,Dropped,J,12,1,"In the 'Dropped' column, find the anime with a value equal to '12' ",Metal Panic,18,5,Retrieve Value
DS5_cereal_bar1.png,53,5,cereal,bar,1,Carbo,I,57,0,"In the 'Carbo' column, count how many cells exceed the value of '57' ",8,I,Potassium,C,0.9184836043043162,,Determine which of the last 5 columns is most positively correalated with the first column named 'Potassium' ,Sugars,K,Calories,H,88 86 83,,"In the 'Calories' column, give the row names of the cereals with the highest 3 values in descending order ",88,5,Lucky Charms,86,19,Smile Maker,83,20,Wonderful Chex,Lucky Charms-Smile Maker-Wonderful Chex,5 19 20,Vitamins,F,,,"In the 'Vitamins' column, calculate a rough estimate of the average value",56.93103448275862,F,Protein,K,51,1,"In the 'Protein' column, find the cereal with a value equal to '51' ",Mini Wheats,17,5,Retrieve Value
DS6_cereal_bar2.png,54,6,cereal,bar,2,Sodium,H,70,0,"In the 'Sodium' column, count how many cells exceed the value of '70' ",5,H,Calories,C,0.950559168176336,,Determine which of the last 5 columns is most positively correalated with the first column named 'Calories' ,Protein,I,Potassium,I,71 70 68,,"In the 'Potassium' column, give the row names of the cereals with the highest 3 values in descending order ",71,22,Froot Loops,70,3,Almond Delight,68,7,Post Nat,Froot Loops-Almond Delight-Post Nat,22 3 7,Calories,E,,,"In the 'Calories' column, calculate a rough estimate of the average value",42.10344827586207,E,Sodium,H,32,1,"In the 'Sodium' column, find the cereal with a value equal to '32' ",Colorful Bran,19,5,Retrieve Value
DS7_cereal_bar3.png,55,7,cereal,bar,3,Carbo,J,45,0,"In the 'Carbo' column, count how many cells exceed the value of '45' ",6,J,Iron,C,0.91594870582426,,Determine which of the last 5 columns is most positively correalated with the first column named 'Iron' ,Carbo,J,Carbo,J,60 56 53,,"In the 'Carbo' column, give the row names of the cereals with the highest 3 values in descending order ",60,7,Fruity Pebbles,56,23,Colorful Bran,53,18,Cap Crunch,Fruity Pebbles-Colorful Bran-Cap Crunch,7 23 18,Sugars,D,,,"In the 'Sugars' column, calculate a rough estimate of the average value",35.62068965517241,D,Calories,I,83,1,"In the 'Calories' column, find the cereal with a value equal to '83' ",Corn Favorite,17,5,Retrieve Value
DS8_cereal_bar4.png,56,8,cereal,bar,4,Sugars,K,60,0,"In the 'Sugars' column, count how many cells exceed the value of '60' ",7,K,Vitamins,C,0.9094184192004277,,Determine which of the last 5 columns is most positively correalated with the first column named 'Vitamins' ,Potassium,L,Sugars,K,75 73 71,,"In the 'Sugars' column, give the row names of the cereals with the highest 3 values in descending order ",75,16,Cap Crunch,73,10,Fruit Fibre,71,19,Colorful Bran,Cap Crunch-Fruit Fibre-Colorful Bran,16 10 19,Calories,E,,,"In the 'Calories' column, calculate a rough estimate of the average value",52.310344827586206,E,Sugars,K,26,1,"In the 'Sugars' column, find the cereal with a value equal to '26' ",Double Chex,20,5,Retrieve Value
DS9_candy_plain1.png,41,9,candy,plain,1,Fruity,K,66,0,"In the 'Fruity' column, count how many cells exceed the value of '66' ",5,K,Hard,C,0.952484021784787,,Determine which of the last 5 columns is most positively correalated with the first column named 'Hard' ,Chocolate,L,SugarPercent,H,98 84 80,,"In the 'SugarPercent' column, give the row names of the candys with the highest 3 values in descending order ",98,30,Gold Bears,84,9,Milk Duds,80,11,Berry Chews,Gold Bears-Milk Duds-Berry Chews,30 9 11,Caramel,G,,,"In the 'Caramel' column, calculate a rough estimate of the average value",37.86206896551724,G,Bar,J,32,1,"In the 'Bar' column, find the candy with a value equal to '32' ",Fun Dips,19,5,Retrieve Value
DS10_candy_plain2.png,42,10,candy,plain,2,Rating,J,38,0,"In the 'Rating' column, count how many cells exceed the value of '38' ",8,J,SugarPercent,C,0.9102243079467232,,Determine which of the last 5 columns is most positively correalated with the first column named 'SugarPercent' ,Rating,J,Chocolate,K,75 73 71,,"In the 'Chocolate' column, give the row names of the candys with the highest 3 values in descending order ",75,31,Milk Duds,73,8,Fruit Chews,71,26,Now Later,Milk Duds-Fruit Chews-Now Later,31 8 26,Almond,D,,,"In the 'Almond' column, calculate a rough estimate of the average value",35.62068965517241,D,Chocolate,K,68,1,"In the 'Chocolate' column, find the candy with a value equal to '68' ",Root Barrels,17,5,Retrieve Value
DS11_candy_plain3.png,43,11,candy,plain,3,Pluribus,G,50,0,"In the 'Pluribus' column, count how many cells exceed the value of '50' ",7,G,Rating,C,0.9228939980431892,,Determine which of the last 5 columns is most positively correalated with the first column named 'Rating' ,Chocolate,K,Almond,L,75 73 71,,"In the 'Almond' column, give the row names of the candys with the highest 3 values in descending order ",75,27,Pop Rocks,73,12,Pixie Sticks,71,28,Junior Mints,Pop Rocks-Pixie Sticks-Junior Mints,27 12 28,Caramel,F,,,"In the 'Caramel' column, calculate a rough estimate of the average value",50.241379310344826,F,Almond,L,26,1,"In the 'Almond' column, find the candy with a value equal to '26' ",Reese Pieces,11,5,Retrieve Value
DS12_candy_plain4.png,44,12,candy,plain,4,Nougat,I,57,0,"In the 'Nougat' column, count how many cells exceed the value of '57' ",6,I,Hard,C,0.9508786303434444,,Determine which of the last 5 columns is most positively correalated with the first column named 'Hard' ,Nougat,I,Pluribus,J,98 97 95,,"In the 'Pluribus' column, give the row names of the candys with the highest 3 values in descending order ",98,30,Milk Duds,97,19,Boston Beans,95,16,Hersheys Kisses,Milk Duds-Boston Beans-Hersheys Kisses,30 19 16,Fruity,G,,,"In the 'Fruity' column, calculate a rough estimate of the average value",37.86206896551724,G,Caramel,K,15,1,"In the 'Caramel' column, find the candy with a value equal to '15' ",Fruit Chews,15,5,Retrieve Value
DS13_movie_zebra1.png,29,13,movie,zebra,1,Fandango,H,70,0,"In the 'Fandango' column, count how many cells exceed the value of '70' ",5,H,Naver,C,0.9697062062812496,,Determine which of the last 5 columns is most positively correalated with the first column named 'Naver' ,Roger Ebert,I,Roger Ebert,I,71 70 68,,"In the 'Roger Ebert' column, give the row names of the movies with the highest 3 values in descending order ",71,21,End Tour,70,16,Black White,68,17,My Dreams,End Tour-Black White-My Dreams,21 16 17,MrQE,E,,,"In the 'MrQE' column, calculate a rough estimate of the average value",52.310344827586206,E,Film Comment,J,67,1,"In the 'Film Comment' column, find the movie with a value equal to '67' ",Black Sea,20,5,Retrieve Value
DS14_movie_zebra2.png,30,14,movie,zebra,2,PluggedIn,I,76,0,"In the 'PluggedIn' column, count how many cells exceed the value of '76' ",8,I,MrQE,C,0.932265725644314,,Determine which of the last 5 columns is most positively correalated with the first column named 'MrQE' ,Netflix,L,Fandango,K,75 73 71,,"In the 'Fandango' column, give the row names of the movies with the highest 3 values in descending order ",75,5,Black Sea,73,21,Water Diviner,71,20,Hunting Ground,Black Sea-Water Diviner-Hunting Ground,5 21 20,IMDB,G,,,"In the 'IMDB' column, calculate a rough estimate of the average value",37.86206896551724,G,PluggedIn,I,79,1,"In the 'PluggedIn' column, find the movie with a value equal to '79' ",Hot Pursuit,18,5,Retrieve Value
DS15_movie_zebra3.png,31,15,movie,zebra,3,Hulu,J,54,0,"In the 'Hulu' column, count how many cells exceed the value of '54' ",7,J,RottenTomatoes,C,0.9167989111790532,,Determine which of the last 5 columns is most positively correalated with the first column named 'RottenTomatoes' ,Netflix,K,RottenTomatoes,H,98 84 80,,"In the 'RottenTomatoes' column, give the row names of the movies with the highest 3 values in descending order ",98,10,Crazy Adventure,84,9,Fantastic Four,80,20,Black Sea,Crazy Adventure-Fantastic Four-Black Sea,10 9 20,Netflix,F,,,"In the 'Netflix' column, calculate a rough estimate of the average value",50.241379310344826,F,Naver,L,73,1,"In the 'Naver' column, find the movie with a value equal to '73' ",South Paw,19,5,Retrieve Value
