Table PNG,Table Rendering,Dataset Number,Topic,Condition,Repetition,Header, Column,Par 1,Par 2, Prompt , Answer, Answer Column / Row, Header, Column.1,Par 1.1,Par 2.1,T2 Prompt , Answer.1, Answer Column / Row.1,Header.1, Column.2,Par 1.2,Par 2.2, Prompt .1,Highest Value,T3 Highest Row Index,T3 Answer1 ,Second Highest Value,T3 Second Row Index,T3 Answer2,Third Highest Value,T3 Third Row Index,T3 Answer3,Expected Answer, Answer Column / Row.2, Header.1, Column.3,Par 1.3,Par 2.3,T4 Prompt ,T4 Answer, Answer Column / Row.3, Header.2, Column.4,Par1,Par2,T5 Prompt,T5 Answer,T5 Row Index,task id,Task
DS8_cereal_zebra4.png,24,8,cereal,zebra,4,Sodium,K,60,0,"In the 'Sodium' column, count how many cells exceed the value of '60' ",7,K,Vitamins,C,0.9094184192004277,,Determine which of the last 5 columns is most positively correalated with the first column named 'Vitamins' ,Potassium,L,Sodium,K,75 73 71,,"In the 'Sodium' column, give the row names of the cereals with the highest 3 values in descending order ",75,16,Wonderful Chex,73,10,Bran Chex,71,19,Raisin Bran,Wonderful Chex-Bran Chex-Raisin Bran,16 10 19,Score,E,,,"In the 'Score' column, calculate a rough estimate of the average value",52.310344827586206,E,Sodium,K,26,1,"In the 'Sodium' column, find the cereal with a value equal to '26' ",Wheat Cream,20,3,Sort
DS9_candy_plain1.png,41,9,candy,plain,1,Fruity,K,66,0,"In the 'Fruity' column, count how many cells exceed the value of '66' ",5,K,Hard,C,0.952484021784787,,Determine which of the last 5 columns is most positively correalated with the first column named 'Hard' ,Chocolate,L,SugarPercent,H,98 84 80,,"In the 'SugarPercent' column, give the row names of the candys with the highest 3 values in descending order ",98,30,Gold Bears,84,9,Milk Duds,80,11,Berry Chews,Gold Bears-Milk Duds-Berry Chews,30 9 11,Caramel,G,,,"In the 'Caramel' column, calculate a rough estimate of the average value",37.86206896551724,G,Bar,J,32,1,"In the 'Bar' column, find the candy with a value equal to '32' ",Fun Dips,19,3,Sort
DS10_candy_plain2.png,42,10,candy,plain,2,Rating,J,38,0,"In the 'Rating' column, count how many cells exceed the value of '38' ",8,J,SugarPercent,C,0.9102243079467232,,Determine which of the last 5 columns is most positively correalated with the first column named 'SugarPercent' ,Rating,J,Chocolate,K,75 73 71,,"In the 'Chocolate' column, give the row names of the candys with the highest 3 values in descending order ",75,31,Milk Duds,73,8,Fruit Chews,71,26,Now Later,Milk Duds-Fruit Chews-Now Later,31 8 26,Almond,D,,,"In the 'Almond' column, calculate a rough estimate of the average value",35.62068965517241,D,Chocolate,K,68,1,"In the 'Chocolate' column, find the candy with a value equal to '68' ",Root Barrels,17,3,Sort
DS11_candy_plain3.png,43,11,candy,plain,3,Pluribus,G,50,0,"In the 'Pluribus' column, count how many cells exceed the value of '50' ",7,G,Rating,C,0.9228939980431892,,Determine which of the last 5 columns is most positively correalated with the first column named 'Rating' ,Chocolate,K,Almond,L,75 73 71,,"In the 'Almond' column, give the row names of the candys with the highest 3 values in descending order ",75,27,Pop Rocks,73,12,Pixie Sticks,71,28,Junior Mints,Pop Rocks-Pixie Sticks-Junior Mints,27 12 28,Caramel,F,,,"In the 'Caramel' column, calculate a rough estimate of the average value",50.241379310344826,F,Almond,L,26,1,"In the 'Almond' column, find the candy with a value equal to '26' ",Reese Pieces,11,3,Sort
DS12_candy_plain4.png,44,12,candy,plain,4,Nougat,I,57,0,"In the 'Nougat' column, count how many cells exceed the value of '57' ",6,I,Hard,C,0.9508786303434444,,Determine which of the last 5 columns is most positively correalated with the first column named 'Hard' ,Nougat,I,Pluribus,J,98 97 95,,"In the 'Pluribus' column, give the row names of the candys with the highest 3 values in descending order ",98,30,Milk Duds,97,19,Boston Beans,95,16,Hersheys Kisses,Milk Duds-Boston Beans-Hersheys Kisses,30 19 16,Fruity,G,,,"In the 'Fruity' column, calculate a rough estimate of the average value",37.86206896551724,G,Caramel,K,15,1,"In the 'Caramel' column, find the candy with a value equal to '15' ",Fruit Chews,15,3,Sort
DS13_movie_color1.png,13,13,movie,color,1,Metacritic,H,70,0,"In the 'Metacritic' column, count how many cells exceed the value of '70' ",5,H,Naver,C,0.9697062062812496,,Determine which of the last 5 columns is most positively correalated with the first column named 'Naver' ,Roger Ebert,I,Naver,I,71 70 68,,"In the 'Naver' column, give the row names of the movies with the highest 3 values in descending order ",71,21,Welcome Home,70,16,Saint Laurent,68,17,Red Army,Welcome Home-Saint Laurent-Red Army,21 16 17,Fandango,E,,,"In the 'Fandango' column, calculate a rough estimate of the average value",52.310344827586206,E,PluggedIn,J,67,1,"In the 'PluggedIn' column, find the movie with a value equal to '67' ",Running Night,20,3,Sort
DS14_movie_color2.png,14,14,movie,color,2,Netflix,I,76,0,"In the 'Netflix' column, count how many cells exceed the value of '76' ",8,I,MrQE,C,0.932265725644314,,Determine which of the last 5 columns is most positively correalated with the first column named 'MrQE' ,Netflix,L,Film Comment,K,75 73 71,,"In the 'Film Comment' column, give the row names of the movies with the highest 3 values in descending order ",75,5,About Elly,73,21,Love Mercy,71,20,Welcome Home,About Elly-Love Mercy-Welcome Home,5 21 20,MrQE,G,,,"In the 'MrQE' column, calculate a rough estimate of the average value",37.86206896551724,G,Netflix,I,79,1,"In the 'Netflix' column, find the movie with a value equal to '79' ",End Tour,18,3,Sort
DS15_movie_color3.png,15,15,movie,color,3,Fandango,J,54,0,"In the 'Fandango' column, count how many cells exceed the value of '54' ",7,J,RottenTomatoes,C,0.9167989111790532,,Determine which of the last 5 columns is most positively correalated with the first column named 'RottenTomatoes' ,Netflix,k,PluggedIn,H,98 84 80,,"In the 'PluggedIn' column, give the row names of the movies with the highest 3 values in descending order ",98,10,Tomorrow land,84,9,Black Sea,80,20,South Paw,Tomorrow land-Black Sea-South Paw,10 9 20,RottenTomatoes,F,,,"In the 'RottenTomatoes' column, calculate a rough estimate of the average value",50.241379310344826,F,Naver,L,73,1,"In the 'Naver' column, find the movie with a value equal to '73' ",Love Mercy,19,3,Sort
DS16_movie_color4.png,16,16,movie,color,4,Naver,G,57,0,"In the 'Naver' column, count how many cells exceed the value of '57' ",6,G,IMDB,C,0.9728327679668906,,Determine which of the last 5 columns is most positively correalated with the first column named 'IMDB' ,Fandango,J,Netflix,J,71 70 68,,"In the 'Netflix' column, give the row names of the movies with the highest 3 values in descending order ",71,18,Welcome Home,70,6,Saint Laurent,68,10,Red Army,Welcome Home-Saint Laurent-Red Army,18 6 10,IMDB,E,,,"In the 'IMDB' column, calculate a rough estimate of the average value",52.310344827586206,E,Hulu,K,31,1,"In the 'Hulu' column, find the movie with a value equal to '31' ",Ricki Flash,17,3,Sort
DS1_anime_bar1.png,49,1,anime,bar,1,Completed,J,80,0,"In the 'Completed' column, count how many cells exceed the value of '80' ",7,J,Episodes,C,0.9092102829133202,,Determine which of the last 5 columns is most positively correalated with the first column named 'Episodes' ,Completed,I,Episodes,L,60 56 53,,"In the 'Episodes' column, give the row names of the animes with the highest 3 values in descending order ",60,13,Dragon Ball,56,18,Magical Warfare,53,27,Queen Kingdom,Dragon Ball-Magical Warfare-Queen Kingdom,13 18 27,Plan to Watch,D,,,"In the 'Plan to Watch' column, calculate a rough estimate of the average value",28.89655172413793,D,Ranked,G,15,1,"In the 'Ranked' column, find the anime with a value equal to '15' ",Best Humanity,16,4,Estimate Average
DS2_anime_bar2.png,50,2,anime,bar,2,Members,I,70,0,"In the 'Members' column, count how many cells exceed the value of '70' ",6,I,Plan to Watch,C,0.94286333401893,,Determine which of the last 5 columns is most positively correalated with the first column named 'Plan to Watch' ,Favorites,L,Members,I,88 86 83,,"In the 'Members' column, give the row names of the animes with the highest 3 values in descending order ",88,5,Connect Angel,86,18,Beating Music,83,6,Hungry Heart,Connect Angel-Beating Music-Hungry Heart,5 18 6,Popularity,F,,,"In the 'Popularity' column, calculate a rough estimate of the average value",62.37931034482759,F,Watching,H,26,1,"In the 'Watching' column, find the anime with a value equal to '26' ",Queen Kingdom,20,4,Estimate Average
DS3_anime_bar3.png,51,3,anime,bar,3,Ranked,G,88,0,"In the 'Ranked' column, count how many cells exceed the value of '88' ",5,G,Completed,C,0.9730627334501696,,Determine which of the last 5 columns is most positively correalated with the first column named 'Completed' ,Episodes,K,Favorites,J,75 73 71,,"In the 'Favorites' column, give the row names of the animes with the highest 3 values in descending order ",75,5,King Ranking,73,10,Ultimate horror,71,11,Queen Kingdom,King Ranking-Ultimate horror-Queen Kingdom,5 10 11,Watching,E,,,"In the 'Watching' column, calculate a rough estimate of the average value",37.86206896551724,E,Plan to Watch,I,17,1,"In the 'Plan to Watch' column, find the anime with a value equal to '17' ",Great Teacher,16,4,Estimate Average
DS4_anime_bar4.png,52,4,anime,bar,4,Score,K,43,0,"In the 'Score' column, count how many cells exceed the value of '43' ",8,K,Score,C,0.9544895140214856,,Determine which of the last 5 columns is most positively correalated with the first column named 'Score' ,Dropped,J,Score,K,74 73 70,,"In the 'Score' column, give the row names of the animes with the highest 3 values in descending order ",74,6,Ultra Generation,73,24,Mobile Phone,70,22,Ultimate horror,Ultra Generation-Mobile Phone-Ultimate horror,6 24 22,Members,G,,,"In the 'Members' column, calculate a rough estimate of the average value",47.6551724137931,G,Popularity,J,12,1,"In the 'Popularity' column, find the anime with a value equal to '12' ",Helping Alice,18,4,Estimate Average
DS5_cereal_zebra1.png,21,5,cereal,zebra,1,Sodium,I,57,0,"In the 'Sodium' column, count how many cells exceed the value of '57' ",8,I,Potassium,C,0.9184836043043162,,Determine which of the last 5 columns is most positively correalated with the first column named 'Potassium' ,Sugars,K,Vitamins,H,88 86 83,,"In the 'Vitamins' column, give the row names of the cereals with the highest 3 values in descending order ",88,5,Cap Crunch,86,19,Corn Favorite,83,20,Raisin Bran,Cap Crunch-Corn Favorite-Raisin Bran,5 19 20,Fiber,F,,,"In the 'Fiber' column, calculate a rough estimate of the average value",56.93103448275862,F,Sugars,K,51,1,"In the 'Sugars' column, find the cereal with a value equal to '51' ",Wonderful Chex,17,4,Estimate Average
DS6_cereal_zebra2.png,22,6,cereal,zebra,2,Score,H,70,0,"In the 'Score' column, count how many cells exceed the value of '70' ",5,H,Calories,C,0.9446645799659852,,Determine which of the last 5 columns is most positively correalated with the first column named 'Calories' ,Protein,I,Protein,I,71 70 68,,"In the 'Protein' column, give the row names of the cereals with the highest 3 values in descending order ",71,22,Smile Maker,70,3,Natural Bran,68,7,Fruity Pebbles,Smile Maker-Natural Bran-Fruity Pebbles,22 3 7,Fiber,G,,,"In the 'Fiber' column, calculate a rough estimate of the average value",52.310344827586206,G,Score,H,32,1,"In the 'Score' column, find the cereal with a value equal to '32' ",Wheat Cream,19,4,Estimate Average
DS7_cereal_zebra3.png,23,7,cereal,zebra,3,Carbo,J,45,0,"In the 'Carbo' column, count how many cells exceed the value of '45' ",6,J,Iron,C,0.91594870582426,,Determine which of the last 5 columns is most positively correalated with the first column named 'Iron' ,Carbo,J,Carbo,J,60 56 53,,"In the 'Carbo' column, give the row names of the cereals with the highest 3 values in descending order ",60,7,Cinnamon Toast,56,23,Cap Crunch,53,18,Mini Wheats,Cinnamon Toast-Cap Crunch-Mini Wheats,7 23 18,Sugars,D,,,"In the 'Sugars' column, calculate a rough estimate of the average value",35.62068965517241,D,Protein,I,83,1,"In the 'Protein' column, find the cereal with a value equal to '83' ",Lucky Charms,17,4,Estimate Average
DS8_cereal_zebra4.png,24,8,cereal,zebra,4,Sodium,K,60,0,"In the 'Sodium' column, count how many cells exceed the value of '60' ",7,K,Vitamins,C,0.9094184192004277,,Determine which of the last 5 columns is most positively correalated with the first column named 'Vitamins' ,Potassium,L,Sodium,K,75 73 71,,"In the 'Sodium' column, give the row names of the cereals with the highest 3 values in descending order ",75,16,Wonderful Chex,73,10,Bran Chex,71,19,Raisin Bran,Wonderful Chex-Bran Chex-Raisin Bran,16 10 19,Score,E,,,"In the 'Score' column, calculate a rough estimate of the average value",52.310344827586206,E,Sodium,K,26,1,"In the 'Sodium' column, find the cereal with a value equal to '26' ",Wheat Cream,20,4,Estimate Average
DS9_candy_plain1.png,41,9,candy,plain,1,Fruity,K,66,0,"In the 'Fruity' column, count how many cells exceed the value of '66' ",5,K,Hard,C,0.952484021784787,,Determine which of the last 5 columns is most positively correalated with the first column named 'Hard' ,Chocolate,L,SugarPercent,H,98 84 80,,"In the 'SugarPercent' column, give the row names of the candys with the highest 3 values in descending order ",98,30,Gold Bears,84,9,Milk Duds,80,11,Berry Chews,Gold Bears-Milk Duds-Berry Chews,30 9 11,Caramel,G,,,"In the 'Caramel' column, calculate a rough estimate of the average value",37.86206896551724,G,Bar,J,32,1,"In the 'Bar' column, find the candy with a value equal to '32' ",Fun Dips,19,4,Estimate Average
DS10_candy_plain2.png,42,10,candy,plain,2,Rating,J,38,0,"In the 'Rating' column, count how many cells exceed the value of '38' ",8,J,SugarPercent,C,0.9102243079467232,,Determine which of the last 5 columns is most positively correalated with the first column named 'SugarPercent' ,Rating,J,Chocolate,K,75 73 71,,"In the 'Chocolate' column, give the row names of the candys with the highest 3 values in descending order ",75,31,Milk Duds,73,8,Fruit Chews,71,26,Now Later,Milk Duds-Fruit Chews-Now Later,31 8 26,Almond,D,,,"In the 'Almond' column, calculate a rough estimate of the average value",35.62068965517241,D,Chocolate,K,68,1,"In the 'Chocolate' column, find the candy with a value equal to '68' ",Root Barrels,17,4,Estimate Average
DS11_candy_plain3.png,43,11,candy,plain,3,Pluribus,G,50,0,"In the 'Pluribus' column, count how many cells exceed the value of '50' ",7,G,Rating,C,0.9228939980431892,,Determine which of the last 5 columns is most positively correalated with the first column named 'Rating' ,Chocolate,K,Almond,L,75 73 71,,"In the 'Almond' column, give the row names of the candys with the highest 3 values in descending order ",75,27,Pop Rocks,73,12,Pixie Sticks,71,28,Junior Mints,Pop Rocks-Pixie Sticks-Junior Mints,27 12 28,Caramel,F,,,"In the 'Caramel' column, calculate a rough estimate of the average value",50.241379310344826,F,Almond,L,26,1,"In the 'Almond' column, find the candy with a value equal to '26' ",Reese Pieces,11,4,Estimate Average
DS12_candy_plain4.png,44,12,candy,plain,4,Nougat,I,57,0,"In the 'Nougat' column, count how many cells exceed the value of '57' ",6,I,Hard,C,0.9508786303434444,,Determine which of the last 5 columns is most positively correalated with the first column named 'Hard' ,Nougat,I,Pluribus,J,98 97 95,,"In the 'Pluribus' column, give the row names of the candys with the highest 3 values in descending order ",98,30,Milk Duds,97,19,Boston Beans,95,16,Hersheys Kisses,Milk Duds-Boston Beans-Hersheys Kisses,30 19 16,Fruity,G,,,"In the 'Fruity' column, calculate a rough estimate of the average value",37.86206896551724,G,Caramel,K,15,1,"In the 'Caramel' column, find the candy with a value equal to '15' ",Fruit Chews,15,4,Estimate Average
DS13_movie_color1.png,13,13,movie,color,1,Metacritic,H,70,0,"In the 'Metacritic' column, count how many cells exceed the value of '70' ",5,H,Naver,C,0.9697062062812496,,Determine which of the last 5 columns is most positively correalated with the first column named 'Naver' ,Roger Ebert,I,Naver,I,71 70 68,,"In the 'Naver' column, give the row names of the movies with the highest 3 values in descending order ",71,21,Welcome Home,70,16,Saint Laurent,68,17,Red Army,Welcome Home-Saint Laurent-Red Army,21 16 17,Fandango,E,,,"In the 'Fandango' column, calculate a rough estimate of the average value",52.310344827586206,E,PluggedIn,J,67,1,"In the 'PluggedIn' column, find the movie with a value equal to '67' ",Running Night,20,4,Estimate Average
DS14_movie_color2.png,14,14,movie,color,2,Netflix,I,76,0,"In the 'Netflix' column, count how many cells exceed the value of '76' ",8,I,MrQE,C,0.932265725644314,,Determine which of the last 5 columns is most positively correalated with the first column named 'MrQE' ,Netflix,L,Film Comment,K,75 73 71,,"In the 'Film Comment' column, give the row names of the movies with the highest 3 values in descending order ",75,5,About Elly,73,21,Love Mercy,71,20,Welcome Home,About Elly-Love Mercy-Welcome Home,5 21 20,MrQE,G,,,"In the 'MrQE' column, calculate a rough estimate of the average value",37.86206896551724,G,Netflix,I,79,1,"In the 'Netflix' column, find the movie with a value equal to '79' ",End Tour,18,4,Estimate Average
DS15_movie_color3.png,15,15,movie,color,3,Fandango,J,54,0,"In the 'Fandango' column, count how many cells exceed the value of '54' ",7,J,RottenTomatoes,C,0.9167989111790532,,Determine which of the last 5 columns is most positively correalated with the first column named 'RottenTomatoes' ,Netflix,k,PluggedIn,H,98 84 80,,"In the 'PluggedIn' column, give the row names of the movies with the highest 3 values in descending order ",98,10,Tomorrow land,84,9,Black Sea,80,20,South Paw,Tomorrow land-Black Sea-South Paw,10 9 20,RottenTomatoes,F,,,"In the 'RottenTomatoes' column, calculate a rough estimate of the average value",50.241379310344826,F,Naver,L,73,1,"In the 'Naver' column, find the movie with a value equal to '73' ",Love Mercy,19,4,Estimate Average
DS16_movie_color4.png,16,16,movie,color,4,Naver,G,57,0,"In the 'Naver' column, count how many cells exceed the value of '57' ",6,G,IMDB,C,0.9728327679668906,,Determine which of the last 5 columns is most positively correalated with the first column named 'IMDB' ,Fandango,J,Netflix,J,71 70 68,,"In the 'Netflix' column, give the row names of the movies with the highest 3 values in descending order ",71,18,Welcome Home,70,6,Saint Laurent,68,10,Red Army,Welcome Home-Saint Laurent-Red Army,18 6 10,IMDB,E,,,"In the 'IMDB' column, calculate a rough estimate of the average value",52.310344827586206,E,Hulu,K,31,1,"In the 'Hulu' column, find the movie with a value equal to '31' ",Ricki Flash,17,4,Estimate Average
DS1_anime_bar1.png,49,1,anime,bar,1,Completed,J,80,0,"In the 'Completed' column, count how many cells exceed the value of '80' ",7,J,Episodes,C,0.9092102829133202,,Determine which of the last 5 columns is most positively correalated with the first column named 'Episodes' ,Completed,I,Episodes,L,60 56 53,,"In the 'Episodes' column, give the row names of the animes with the highest 3 values in descending order ",60,13,Dragon Ball,56,18,Magical Warfare,53,27,Queen Kingdom,Dragon Ball-Magical Warfare-Queen Kingdom,13 18 27,Plan to Watch,D,,,"In the 'Plan to Watch' column, calculate a rough estimate of the average value",28.89655172413793,D,Ranked,G,15,1,"In the 'Ranked' column, find the anime with a value equal to '15' ",Best Humanity,16,5,Retrieve Value
DS2_anime_bar2.png,50,2,anime,bar,2,Members,I,70,0,"In the 'Members' column, count how many cells exceed the value of '70' ",6,I,Plan to Watch,C,0.94286333401893,,Determine which of the last 5 columns is most positively correalated with the first column named 'Plan to Watch' ,Favorites,L,Members,I,88 86 83,,"In the 'Members' column, give the row names of the animes with the highest 3 values in descending order ",88,5,Connect Angel,86,18,Beating Music,83,6,Hungry Heart,Connect Angel-Beating Music-Hungry Heart,5 18 6,Popularity,F,,,"In the 'Popularity' column, calculate a rough estimate of the average value",62.37931034482759,F,Watching,H,26,1,"In the 'Watching' column, find the anime with a value equal to '26' ",Queen Kingdom,20,5,Retrieve Value
DS3_anime_bar3.png,51,3,anime,bar,3,Ranked,G,88,0,"In the 'Ranked' column, count how many cells exceed the value of '88' ",5,G,Completed,C,0.9730627334501696,,Determine which of the last 5 columns is most positively correalated with the first column named 'Completed' ,Episodes,K,Favorites,J,75 73 71,,"In the 'Favorites' column, give the row names of the animes with the highest 3 values in descending order ",75,5,King Ranking,73,10,Ultimate horror,71,11,Queen Kingdom,King Ranking-Ultimate horror-Queen Kingdom,5 10 11,Watching,E,,,"In the 'Watching' column, calculate a rough estimate of the average value",37.86206896551724,E,Plan to Watch,I,17,1,"In the 'Plan to Watch' column, find the anime with a value equal to '17' ",Great Teacher,16,5,Retrieve Value
DS4_anime_bar4.png,52,4,anime,bar,4,Score,K,43,0,"In the 'Score' column, count how many cells exceed the value of '43' ",8,K,Score,C,0.9544895140214856,,Determine which of the last 5 columns is most positively correalated with the first column named 'Score' ,Dropped,J,Score,K,74 73 70,,"In the 'Score' column, give the row names of the animes with the highest 3 values in descending order ",74,6,Ultra Generation,73,24,Mobile Phone,70,22,Ultimate horror,Ultra Generation-Mobile Phone-Ultimate horror,6 24 22,Members,G,,,"In the 'Members' column, calculate a rough estimate of the average value",47.6551724137931,G,Popularity,J,12,1,"In the 'Popularity' column, find the anime with a value equal to '12' ",Helping Alice,18,5,Retrieve Value
DS5_cereal_zebra1.png,21,5,cereal,zebra,1,Sodium,I,57,0,"In the 'Sodium' column, count how many cells exceed the value of '57' ",8,I,Potassium,C,0.9184836043043162,,Determine which of the last 5 columns is most positively correalated with the first column named 'Potassium' ,Sugars,K,Vitamins,H,88 86 83,,"In the 'Vitamins' column, give the row names of the cereals with the highest 3 values in descending order ",88,5,Cap Crunch,86,19,Corn Favorite,83,20,Raisin Bran,Cap Crunch-Corn Favorite-Raisin Bran,5 19 20,Fiber,F,,,"In the 'Fiber' column, calculate a rough estimate of the average value",56.93103448275862,F,Sugars,K,51,1,"In the 'Sugars' column, find the cereal with a value equal to '51' ",Wonderful Chex,17,5,Retrieve Value
DS6_cereal_zebra2.png,22,6,cereal,zebra,2,Score,H,70,0,"In the 'Score' column, count how many cells exceed the value of '70' ",5,H,Calories,C,0.9446645799659852,,Determine which of the last 5 columns is most positively correalated with the first column named 'Calories' ,Protein,I,Protein,I,71 70 68,,"In the 'Protein' column, give the row names of the cereals with the highest 3 values in descending order ",71,22,Smile Maker,70,3,Natural Bran,68,7,Fruity Pebbles,Smile Maker-Natural Bran-Fruity Pebbles,22 3 7,Fiber,G,,,"In the 'Fiber' column, calculate a rough estimate of the average value",52.310344827586206,G,Score,H,32,1,"In the 'Score' column, find the cereal with a value equal to '32' ",Wheat Cream,19,5,Retrieve Value
DS7_cereal_zebra3.png,23,7,cereal,zebra,3,Carbo,J,45,0,"In the 'Carbo' column, count how many cells exceed the value of '45' ",6,J,Iron,C,0.91594870582426,,Determine which of the last 5 columns is most positively correalated with the first column named 'Iron' ,Carbo,J,Carbo,J,60 56 53,,"In the 'Carbo' column, give the row names of the cereals with the highest 3 values in descending order ",60,7,Cinnamon Toast,56,23,Cap Crunch,53,18,Mini Wheats,Cinnamon Toast-Cap Crunch-Mini Wheats,7 23 18,Sugars,D,,,"In the 'Sugars' column, calculate a rough estimate of the average value",35.62068965517241,D,Protein,I,83,1,"In the 'Protein' column, find the cereal with a value equal to '83' ",Lucky Charms,17,5,Retrieve Value
DS8_cereal_zebra4.png,24,8,cereal,zebra,4,Sodium,K,60,0,"In the 'Sodium' column, count how many cells exceed the value of '60' ",7,K,Vitamins,C,0.9094184192004277,,Determine which of the last 5 columns is most positively correalated with the first column named 'Vitamins' ,Potassium,L,Sodium,K,75 73 71,,"In the 'Sodium' column, give the row names of the cereals with the highest 3 values in descending order ",75,16,Wonderful Chex,73,10,Bran Chex,71,19,Raisin Bran,Wonderful Chex-Bran Chex-Raisin Bran,16 10 19,Score,E,,,"In the 'Score' column, calculate a rough estimate of the average value",52.310344827586206,E,Sodium,K,26,1,"In the 'Sodium' column, find the cereal with a value equal to '26' ",Wheat Cream,20,5,Retrieve Value
DS9_candy_plain1.png,41,9,candy,plain,1,Fruity,K,66,0,"In the 'Fruity' column, count how many cells exceed the value of '66' ",5,K,Hard,C,0.952484021784787,,Determine which of the last 5 columns is most positively correalated with the first column named 'Hard' ,Chocolate,L,SugarPercent,H,98 84 80,,"In the 'SugarPercent' column, give the row names of the candys with the highest 3 values in descending order ",98,30,Gold Bears,84,9,Milk Duds,80,11,Berry Chews,Gold Bears-Milk Duds-Berry Chews,30 9 11,Caramel,G,,,"In the 'Caramel' column, calculate a rough estimate of the average value",37.86206896551724,G,Bar,J,32,1,"In the 'Bar' column, find the candy with a value equal to '32' ",Fun Dips,19,5,Retrieve Value
DS10_candy_plain2.png,42,10,candy,plain,2,Rating,J,38,0,"In the 'Rating' column, count how many cells exceed the value of '38' ",8,J,SugarPercent,C,0.9102243079467232,,Determine which of the last 5 columns is most positively correalated with the first column named 'SugarPercent' ,Rating,J,Chocolate,K,75 73 71,,"In the 'Chocolate' column, give the row names of the candys with the highest 3 values in descending order ",75,31,Milk Duds,73,8,Fruit Chews,71,26,Now Later,Milk Duds-Fruit Chews-Now Later,31 8 26,Almond,D,,,"In the 'Almond' column, calculate a rough estimate of the average value",35.62068965517241,D,Chocolate,K,68,1,"In the 'Chocolate' column, find the candy with a value equal to '68' ",Root Barrels,17,5,Retrieve Value
DS11_candy_plain3.png,43,11,candy,plain,3,Pluribus,G,50,0,"In the 'Pluribus' column, count how many cells exceed the value of '50' ",7,G,Rating,C,0.9228939980431892,,Determine which of the last 5 columns is most positively correalated with the first column named 'Rating' ,Chocolate,K,Almond,L,75 73 71,,"In the 'Almond' column, give the row names of the candys with the highest 3 values in descending order ",75,27,Pop Rocks,73,12,Pixie Sticks,71,28,Junior Mints,Pop Rocks-Pixie Sticks-Junior Mints,27 12 28,Caramel,F,,,"In the 'Caramel' column, calculate a rough estimate of the average value",50.241379310344826,F,Almond,L,26,1,"In the 'Almond' column, find the candy with a value equal to '26' ",Reese Pieces,11,5,Retrieve Value
DS12_candy_plain4.png,44,12,candy,plain,4,Nougat,I,57,0,"In the 'Nougat' column, count how many cells exceed the value of '57' ",6,I,Hard,C,0.9508786303434444,,Determine which of the last 5 columns is most positively correalated with the first column named 'Hard' ,Nougat,I,Pluribus,J,98 97 95,,"In the 'Pluribus' column, give the row names of the candys with the highest 3 values in descending order ",98,30,Milk Duds,97,19,Boston Beans,95,16,Hersheys Kisses,Milk Duds-Boston Beans-Hersheys Kisses,30 19 16,Fruity,G,,,"In the 'Fruity' column, calculate a rough estimate of the average value",37.86206896551724,G,Caramel,K,15,1,"In the 'Caramel' column, find the candy with a value equal to '15' ",Fruit Chews,15,5,Retrieve Value
DS13_movie_color1.png,13,13,movie,color,1,Metacritic,H,70,0,"In the 'Metacritic' column, count how many cells exceed the value of '70' ",5,H,Naver,C,0.9697062062812496,,Determine which of the last 5 columns is most positively correalated with the first column named 'Naver' ,Roger Ebert,I,Naver,I,71 70 68,,"In the 'Naver' column, give the row names of the movies with the highest 3 values in descending order ",71,21,Welcome Home,70,16,Saint Laurent,68,17,Red Army,Welcome Home-Saint Laurent-Red Army,21 16 17,Fandango,E,,,"In the 'Fandango' column, calculate a rough estimate of the average value",52.310344827586206,E,PluggedIn,J,67,1,"In the 'PluggedIn' column, find the movie with a value equal to '67' ",Running Night,20,5,Retrieve Value
DS14_movie_color2.png,14,14,movie,color,2,Netflix,I,76,0,"In the 'Netflix' column, count how many cells exceed the value of '76' ",8,I,MrQE,C,0.932265725644314,,Determine which of the last 5 columns is most positively correalated with the first column named 'MrQE' ,Netflix,L,Film Comment,K,75 73 71,,"In the 'Film Comment' column, give the row names of the movies with the highest 3 values in descending order ",75,5,About Elly,73,21,Love Mercy,71,20,Welcome Home,About Elly-Love Mercy-Welcome Home,5 21 20,MrQE,G,,,"In the 'MrQE' column, calculate a rough estimate of the average value",37.86206896551724,G,Netflix,I,79,1,"In the 'Netflix' column, find the movie with a value equal to '79' ",End Tour,18,5,Retrieve Value
DS15_movie_color3.png,15,15,movie,color,3,Fandango,J,54,0,"In the 'Fandango' column, count how many cells exceed the value of '54' ",7,J,RottenTomatoes,C,0.9167989111790532,,Determine which of the last 5 columns is most positively correalated with the first column named 'RottenTomatoes' ,Netflix,k,PluggedIn,H,98 84 80,,"In the 'PluggedIn' column, give the row names of the movies with the highest 3 values in descending order ",98,10,Tomorrow land,84,9,Black Sea,80,20,South Paw,Tomorrow land-Black Sea-South Paw,10 9 20,RottenTomatoes,F,,,"In the 'RottenTomatoes' column, calculate a rough estimate of the average value",50.241379310344826,F,Naver,L,73,1,"In the 'Naver' column, find the movie with a value equal to '73' ",Love Mercy,19,5,Retrieve Value
