Table PNG,Table Rendering,Dataset Number,Topic,Condition,Repetition,Header1, Column,Par 1, Prompt , Answer,Answer Column / Row1, Header2, Column.1,Par 1.1,T2 Prompt , Answer.1,Answer Column / Row2,Header3, Column.2,Par 1.2, Prompt .1,T3 Answer3,Expected Answer, Answer Column / Row3, Header4, Column.3,Par 1.3,T4 Prompt ,T4 Answer, Answer Column / Row4, Header5, Column.4,Par1,T5 Prompt,T5 Answer, Answer Column / Row5
DS14_movie_plain2.png,46,14,movie,plain,2,MrQE,I,76,"In the 'MrQE' column, count how many cells exceed the value of '76' ",8,I,MrQE,C,0.932265725644314,Determine which of the last 5 columns is most positively correalated with the first column named 'MrQE' ,Netflix,L,Metacritic,K,75 73 71,"In the 'Metacritic' column, give the row names of the movies with the highest 3 values in descending order ",Mapping Stars,Irrational Man -Teenage Girl -Mapping Stars,5 21 20,Roger Ebert,G,,"In the 'Roger Ebert' column, calculate a rough estimate of the average value",37.86206896551724,G,MrQE,I,79,"In the 'MrQE' column, find the movie with a value equal to '79' ",Tomorrow land,18
DS15_movie_plain3.png,47,15,movie,plain,3,Netflix,J,54,"In the 'Netflix' column, count how many cells exceed the value of '54' ",7,J,RottenTomatoes,C,0.9167989111790532,Determine which of the last 5 columns is most positively correalated with the first column named 'RottenTomatoes' ,Netflix,K,Fandango,H,98 84 80,"In the 'Fandango' column, give the row names of the movies with the highest 3 values in descending order ",Next Door,Teenage Girl -Irrational Man -Next Door,10 9 20,RottenTomatoes,F,,"In the 'RottenTomatoes' column, calculate a rough estimate of the average value",50.241379310344826,F,Film Comment,L,73,"In the 'Film Comment' column, find the movie with a value equal to '73' ",Adaline Age,19
DS16_movie_plain4.png,48,16,movie,plain,4,Hulu,G,57,"In the 'Hulu' column, count how many cells exceed the value of '57' ",6,G,IMDB,C,0.9728327679668906,Determine which of the last 5 columns is most positively correalated with the first column named 'IMDB' ,Fandango,J,Netflix,J,71 70 68,"In the 'Netflix' column, give the row names of the movies with the highest 3 values in descending order ",Irrational Man ,Welcome Home-About Elly-Irrational Man ,18 6 10,IMDB,E,,"In the 'IMDB' column, calculate a rough estimate of the average value",52.310344827586206,E,PluggedIn,K,31,"In the 'PluggedIn' column, find the movie with a value equal to '31' ",Still Alice,17
DS1_anime_zebra1.png,17,1,anime,zebra,1,On-Hold,J,80,"In the 'On-Hold' column, count how many cells exceed the value of '80' ",7,J,Episodes,C,0.9092102829133202,Determine which of the last 5 columns is most positively correalated with the first column named 'Episodes' ,Completed,I,Completed,L,60 56 53,"In the 'Completed' column, give the row names of the animes with the highest 3 values in descending order ",Trinity Blood,Hungry Heart-Fighting Animal-Trinity Blood,13 18 27,Episodes,D,,"In the 'Episodes' column, calculate a rough estimate of the average value",28.89655172413793,D,Popularity,G,15,"In the 'Popularity' column, find the anime with a value equal to '15' ",Attacking Titan,16
DS2_anime_zebra2.png,18,2,anime,zebra,2,Favorites,I,70,"In the 'Favorites' column, count how many cells exceed the value of '70' ",6,I,Plan to Watch,C,0.94286333401893,Determine which of the last 5 columns is most positively correalated with the first column named 'Plan to Watch' ,Favorites,L,Favorites,I,88 86 83,"In the 'Favorites' column, give the row names of the animes with the highest 3 values in descending order ",Hungry Heart,Cursing Notebook-Fourth Stage-Hungry Heart,5 18 6,Members,F,,"In the 'Members' column, calculate a rough estimate of the average value",62.37931034482759,F,On-Hold,H,26,"In the 'On-Hold' column, find the anime with a value equal to '26' ",Helping Alice,20
DS3_anime_zebra3.png,19,3,anime,zebra,3,On-Hold,G,88,"In the 'On-Hold' column, count how many cells exceed the value of '88' ",5,G,Completed,C,0.9730627334501696,Determine which of the last 5 columns is most positively correalated with the first column named 'Completed' ,Episodes,K,Episodes,J,75 73 71,"In the 'Episodes' column, give the row names of the animes with the highest 3 values in descending order ",First Stage,Fighting Animal-Legendary Forks-First Stage,5 10 11,Completed,E,,"In the 'Completed' column, calculate a rough estimate of the average value",37.86206896551724,E,Watching,I,17,"In the 'Watching' column, find the anime with a value equal to '17' ",Beating Music,16
DS4_anime_zebra4.png,20,4,anime,zebra,4,Score,K,43,"In the 'Score' column, count how many cells exceed the value of '43' ",8,K,Score,C,0.9544895140214856,Determine which of the last 5 columns is most positively correalated with the first column named 'Score' ,Dropped,J,Score,K,74 73 70,"In the 'Score' column, give the row names of the animes with the highest 3 values in descending order ",Queen Kingdom,Helping Alice-Neon Genesis-Queen Kingdom,6 24 22,Members,G,,"In the 'Members' column, calculate a rough estimate of the average value",47.6551724137931,G,On-Hold,J,12,"In the 'On-Hold' column, find the anime with a value equal to '12' ",Fafnar Weapon,18
DS5_cereal_color1.png,5,5,cereal,color,1,Sodium,I,57,"In the 'Sodium' column, count how many cells exceed the value of '57' ",8,I,Potassium,C,0.9184836043043162,Determine which of the last 5 columns is most positively correalated with the first column named 'Potassium' ,Sugars,K,Calories,H,88 86 83,"In the 'Calories' column, give the row names of the cereals with the highest 3 values in descending order ",Fruity Pebbles,Natural Bran-Almond Raisin-Fruity Pebbles,5 19 20,Vitamins,F,,"In the 'Vitamins' column, calculate a rough estimate of the average value",56.93103448275862,F,Iron,K,51,"In the 'Iron' column, find the cereal with a value equal to '51' ",Corn Favorite,17
DS6_cereal_color2.png,6,6,cereal,color,2,Carbo,H,70,"In the 'Carbo' column, count how many cells exceed the value of '70' ",5,H,Calories,C,0.9597267857054208,Determine which of the last 5 columns is most positively correalated with the first column named 'Calories' ,Protein,I,Potassium,I,71 70 68,"In the 'Potassium' column, give the row names of the cereals with the highest 3 values in descending order ",Wheat Cream,Colorful Bran-Apple Jacks-Wheat Cream,22 3 7,Score,E,,"In the 'Score' column, calculate a rough estimate of the average value",42.10344827586207,E,Carbo,H,32,"In the 'Carbo' column, find the cereal with a value equal to '32' ",Fruity Pebbles,19
DS7_cereal_color3.png,7,7,cereal,color,3,Protein,J,45,"In the 'Protein' column, count how many cells exceed the value of '45' ",6,J,Iron,C,0.91594870582426,Determine which of the last 5 columns is most positively correalated with the first column named 'Iron' ,Carbo,J,Protein,J,60 56 53,"In the 'Protein' column, give the row names of the cereals with the highest 3 values in descending order ",Wonderful Chex,Natural Bran-Golden Crisp-Wonderful Chex,7 23 18,Fat,D,,"In the 'Fat' column, calculate a rough estimate of the average value",35.62068965517241,D,Potassium,I,83,"In the 'Potassium' column, find the cereal with a value equal to '83' ",Corn Favorite,17
DS8_cereal_color4.png,8,8,cereal,color,4,Fat,K,60,"In the 'Fat' column, count how many cells exceed the value of '60' ",7,K,Vitamins,C,0.9094184192004277,Determine which of the last 5 columns is most positively correalated with the first column named 'Vitamins' ,Potassium,L,Fat,K,75 73 71,"In the 'Fat' column, give the row names of the cereals with the highest 3 values in descending order ",Golden Crisp,Grape Flakes-Count Chocula-Golden Crisp,16 10 19,Calories,E,,"In the 'Calories' column, calculate a rough estimate of the average value",52.310344827586206,E,Fat,K,26,"In the 'Fat' column, find the cereal with a value equal to '26' ",Wonderful Chex,20
DS9_candy_bar1.png,57,9,candy,bar,1,Rating,K,66,"In the 'Rating' column, count how many cells exceed the value of '66' ",5,K,Hard,C,0.952484021784787,Determine which of the last 5 columns is most positively correalated with the first column named 'Hard' ,Chocolate,L,Caramel,H,98 84 80,"In the 'Caramel' column, give the row names of the candys with the highest 3 values in descending order ",Gob Stopper,Lemon Head-Junior Mints-Gob Stopper,30 9 11,Chocolate,G,,"In the 'Chocolate' column, calculate a rough estimate of the average value",37.86206896551724,G,Pluribus,J,32,"In the 'Pluribus' column, find the candy with a value equal to '32' ",Pixie Sticks,19
DS10_candy_bar2.png,58,10,candy,bar,2,Caramel,J,38,"In the 'Caramel' column, count how many cells exceed the value of '38' ",8,J,SugarPercent,C,0.9102243079467232,Determine which of the last 5 columns is most positively correalated with the first column named 'SugarPercent' ,Rating,J,Price,K,75 73 71,"In the 'Price' column, give the row names of the candys with the highest 3 values in descending order ",Crunch Time,Now Later-Milk Duds-Crunch Time,31 8 26,Nougat,D,,"In the 'Nougat' column, calculate a rough estimate of the average value",35.62068965517241,D,Price,K,68,"In the 'Price' column, find the candy with a value equal to '68' ",Hersheys Kisses,17
DS11_candy_bar3.png,59,11,candy,bar,3,SugarPercent,G,50,"In the 'SugarPercent' column, count how many cells exceed the value of '50' ",7,G,Rating,C,0.9228939980431892,Determine which of the last 5 columns is most positively correalated with the first column named 'Rating' ,Chocolate,K,Rating,L,75 73 71,"In the 'Rating' column, give the row names of the candys with the highest 3 values in descending order ",Caramel Apple,Milk Duds-Air Heads-Caramel Apple,27 12 28,Fruity,F,,"In the 'Fruity' column, calculate a rough estimate of the average value",50.241379310344826,F,Rating,L,26,"In the 'Rating' column, find the candy with a value equal to '26' ",Fruit Chews,11
DS12_candy_bar4.png,60,12,candy,bar,4,Bar,I,57,"In the 'Bar' column, count how many cells exceed the value of '57' ",6,I,Hard,C,0.9508786303434444,Determine which of the last 5 columns is most positively correalated with the first column named 'Hard' ,Nougat,I,Almond,J,98 97 95,"In the 'Almond' column, give the row names of the candys with the highest 3 values in descending order ",Berry Chews,Reese Pieces-Cheese Bears-Berry Chews,30 19 16,SugarPercent,G,,"In the 'SugarPercent' column, calculate a rough estimate of the average value",37.86206896551724,G,Rating,K,15,"In the 'Rating' column, find the candy with a value equal to '15' ",Quarter World,15
DS13_movie_plain1.png,45,13,movie,plain,1,Hulu,H,70,"In the 'Hulu' column, count how many cells exceed the value of '70' ",5,H,Naver,C,0.9697062062812496,Determine which of the last 5 columns is most positively correalated with the first column named 'Naver' ,Roger Ebert,I,PluggedIn,I,71 70 68,"In the 'PluggedIn' column, give the row names of the movies with the highest 3 values in descending order ",Divergent Series,About Elly-Black White-Divergent Series,21 16 17,Fandango,E,,"In the 'Fandango' column, calculate a rough estimate of the average value",52.310344827586206,E,RottenTomatoes,J,67,"In the 'RottenTomatoes' column, find the movie with a value equal to '67' ",Welcome Home,20
DS14_movie_plain2.png,46,14,movie,plain,2,MrQE,I,76,"In the 'MrQE' column, count how many cells exceed the value of '76' ",8,I,MrQE,C,0.932265725644314,Determine which of the last 5 columns is most positively correalated with the first column named 'MrQE' ,Netflix,L,Metacritic,K,75 73 71,"In the 'Metacritic' column, give the row names of the movies with the highest 3 values in descending order ",Mapping Stars,Irrational Man -Teenage Girl -Mapping Stars,5 21 20,Roger Ebert,G,,"In the 'Roger Ebert' column, calculate a rough estimate of the average value",37.86206896551724,G,MrQE,I,79,"In the 'MrQE' column, find the movie with a value equal to '79' ",Tomorrow land,18
DS15_movie_plain3.png,47,15,movie,plain,3,Netflix,J,54,"In the 'Netflix' column, count how many cells exceed the value of '54' ",7,J,RottenTomatoes,C,0.9167989111790532,Determine which of the last 5 columns is most positively correalated with the first column named 'RottenTomatoes' ,Netflix,K,Fandango,H,98 84 80,"In the 'Fandango' column, give the row names of the movies with the highest 3 values in descending order ",Next Door,Teenage Girl -Irrational Man -Next Door,10 9 20,RottenTomatoes,F,,"In the 'RottenTomatoes' column, calculate a rough estimate of the average value",50.241379310344826,F,Film Comment,L,73,"In the 'Film Comment' column, find the movie with a value equal to '73' ",Adaline Age,19
DS16_movie_plain4.png,48,16,movie,plain,4,Hulu,G,57,"In the 'Hulu' column, count how many cells exceed the value of '57' ",6,G,IMDB,C,0.9728327679668906,Determine which of the last 5 columns is most positively correalated with the first column named 'IMDB' ,Fandango,J,Netflix,J,71 70 68,"In the 'Netflix' column, give the row names of the movies with the highest 3 values in descending order ",Irrational Man ,Welcome Home-About Elly-Irrational Man ,18 6 10,IMDB,E,,"In the 'IMDB' column, calculate a rough estimate of the average value",52.310344827586206,E,PluggedIn,K,31,"In the 'PluggedIn' column, find the movie with a value equal to '31' ",Still Alice,17
DS1_anime_zebra1.png,17,1,anime,zebra,1,On-Hold,J,80,"In the 'On-Hold' column, count how many cells exceed the value of '80' ",7,J,Episodes,C,0.9092102829133202,Determine which of the last 5 columns is most positively correalated with the first column named 'Episodes' ,Completed,I,Completed,L,60 56 53,"In the 'Completed' column, give the row names of the animes with the highest 3 values in descending order ",Trinity Blood,Hungry Heart-Fighting Animal-Trinity Blood,13 18 27,Episodes,D,,"In the 'Episodes' column, calculate a rough estimate of the average value",28.89655172413793,D,Popularity,G,15,"In the 'Popularity' column, find the anime with a value equal to '15' ",Attacking Titan,16
DS2_anime_zebra2.png,18,2,anime,zebra,2,Favorites,I,70,"In the 'Favorites' column, count how many cells exceed the value of '70' ",6,I,Plan to Watch,C,0.94286333401893,Determine which of the last 5 columns is most positively correalated with the first column named 'Plan to Watch' ,Favorites,L,Favorites,I,88 86 83,"In the 'Favorites' column, give the row names of the animes with the highest 3 values in descending order ",Hungry Heart,Cursing Notebook-Fourth Stage-Hungry Heart,5 18 6,Members,F,,"In the 'Members' column, calculate a rough estimate of the average value",62.37931034482759,F,On-Hold,H,26,"In the 'On-Hold' column, find the anime with a value equal to '26' ",Helping Alice,20
DS3_anime_zebra3.png,19,3,anime,zebra,3,On-Hold,G,88,"In the 'On-Hold' column, count how many cells exceed the value of '88' ",5,G,Completed,C,0.9730627334501696,Determine which of the last 5 columns is most positively correalated with the first column named 'Completed' ,Episodes,K,Episodes,J,75 73 71,"In the 'Episodes' column, give the row names of the animes with the highest 3 values in descending order ",First Stage,Fighting Animal-Legendary Forks-First Stage,5 10 11,Completed,E,,"In the 'Completed' column, calculate a rough estimate of the average value",37.86206896551724,E,Watching,I,17,"In the 'Watching' column, find the anime with a value equal to '17' ",Beating Music,16
DS4_anime_zebra4.png,20,4,anime,zebra,4,Score,K,43,"In the 'Score' column, count how many cells exceed the value of '43' ",8,K,Score,C,0.9544895140214856,Determine which of the last 5 columns is most positively correalated with the first column named 'Score' ,Dropped,J,Score,K,74 73 70,"In the 'Score' column, give the row names of the animes with the highest 3 values in descending order ",Queen Kingdom,Helping Alice-Neon Genesis-Queen Kingdom,6 24 22,Members,G,,"In the 'Members' column, calculate a rough estimate of the average value",47.6551724137931,G,On-Hold,J,12,"In the 'On-Hold' column, find the anime with a value equal to '12' ",Fafnar Weapon,18
DS5_cereal_color1.png,5,5,cereal,color,1,Sodium,I,57,"In the 'Sodium' column, count how many cells exceed the value of '57' ",8,I,Potassium,C,0.9184836043043162,Determine which of the last 5 columns is most positively correalated with the first column named 'Potassium' ,Sugars,K,Calories,H,88 86 83,"In the 'Calories' column, give the row names of the cereals with the highest 3 values in descending order ",Fruity Pebbles,Natural Bran-Almond Raisin-Fruity Pebbles,5 19 20,Vitamins,F,,"In the 'Vitamins' column, calculate a rough estimate of the average value",56.93103448275862,F,Iron,K,51,"In the 'Iron' column, find the cereal with a value equal to '51' ",Corn Favorite,17
DS6_cereal_color2.png,6,6,cereal,color,2,Carbo,H,70,"In the 'Carbo' column, count how many cells exceed the value of '70' ",5,H,Calories,C,0.9597267857054208,Determine which of the last 5 columns is most positively correalated with the first column named 'Calories' ,Protein,I,Potassium,I,71 70 68,"In the 'Potassium' column, give the row names of the cereals with the highest 3 values in descending order ",Wheat Cream,Colorful Bran-Apple Jacks-Wheat Cream,22 3 7,Score,E,,"In the 'Score' column, calculate a rough estimate of the average value",42.10344827586207,E,Carbo,H,32,"In the 'Carbo' column, find the cereal with a value equal to '32' ",Fruity Pebbles,19
DS7_cereal_color3.png,7,7,cereal,color,3,Protein,J,45,"In the 'Protein' column, count how many cells exceed the value of '45' ",6,J,Iron,C,0.91594870582426,Determine which of the last 5 columns is most positively correalated with the first column named 'Iron' ,Carbo,J,Protein,J,60 56 53,"In the 'Protein' column, give the row names of the cereals with the highest 3 values in descending order ",Wonderful Chex,Natural Bran-Golden Crisp-Wonderful Chex,7 23 18,Fat,D,,"In the 'Fat' column, calculate a rough estimate of the average value",35.62068965517241,D,Potassium,I,83,"In the 'Potassium' column, find the cereal with a value equal to '83' ",Corn Favorite,17
DS8_cereal_color4.png,8,8,cereal,color,4,Fat,K,60,"In the 'Fat' column, count how many cells exceed the value of '60' ",7,K,Vitamins,C,0.9094184192004277,Determine which of the last 5 columns is most positively correalated with the first column named 'Vitamins' ,Potassium,L,Fat,K,75 73 71,"In the 'Fat' column, give the row names of the cereals with the highest 3 values in descending order ",Golden Crisp,Grape Flakes-Count Chocula-Golden Crisp,16 10 19,Calories,E,,"In the 'Calories' column, calculate a rough estimate of the average value",52.310344827586206,E,Fat,K,26,"In the 'Fat' column, find the cereal with a value equal to '26' ",Wonderful Chex,20
DS9_candy_bar1.png,57,9,candy,bar,1,Rating,K,66,"In the 'Rating' column, count how many cells exceed the value of '66' ",5,K,Hard,C,0.952484021784787,Determine which of the last 5 columns is most positively correalated with the first column named 'Hard' ,Chocolate,L,Caramel,H,98 84 80,"In the 'Caramel' column, give the row names of the candys with the highest 3 values in descending order ",Gob Stopper,Lemon Head-Junior Mints-Gob Stopper,30 9 11,Chocolate,G,,"In the 'Chocolate' column, calculate a rough estimate of the average value",37.86206896551724,G,Pluribus,J,32,"In the 'Pluribus' column, find the candy with a value equal to '32' ",Pixie Sticks,19
DS10_candy_bar2.png,58,10,candy,bar,2,Caramel,J,38,"In the 'Caramel' column, count how many cells exceed the value of '38' ",8,J,SugarPercent,C,0.9102243079467232,Determine which of the last 5 columns is most positively correalated with the first column named 'SugarPercent' ,Rating,J,Price,K,75 73 71,"In the 'Price' column, give the row names of the candys with the highest 3 values in descending order ",Crunch Time,Now Later-Milk Duds-Crunch Time,31 8 26,Nougat,D,,"In the 'Nougat' column, calculate a rough estimate of the average value",35.62068965517241,D,Price,K,68,"In the 'Price' column, find the candy with a value equal to '68' ",Hersheys Kisses,17
DS11_candy_bar3.png,59,11,candy,bar,3,SugarPercent,G,50,"In the 'SugarPercent' column, count how many cells exceed the value of '50' ",7,G,Rating,C,0.9228939980431892,Determine which of the last 5 columns is most positively correalated with the first column named 'Rating' ,Chocolate,K,Rating,L,75 73 71,"In the 'Rating' column, give the row names of the candys with the highest 3 values in descending order ",Caramel Apple,Milk Duds-Air Heads-Caramel Apple,27 12 28,Fruity,F,,"In the 'Fruity' column, calculate a rough estimate of the average value",50.241379310344826,F,Rating,L,26,"In the 'Rating' column, find the candy with a value equal to '26' ",Fruit Chews,11
DS12_candy_bar4.png,60,12,candy,bar,4,Bar,I,57,"In the 'Bar' column, count how many cells exceed the value of '57' ",6,I,Hard,C,0.9508786303434444,Determine which of the last 5 columns is most positively correalated with the first column named 'Hard' ,Nougat,I,Almond,J,98 97 95,"In the 'Almond' column, give the row names of the candys with the highest 3 values in descending order ",Berry Chews,Reese Pieces-Cheese Bears-Berry Chews,30 19 16,SugarPercent,G,,"In the 'SugarPercent' column, calculate a rough estimate of the average value",37.86206896551724,G,Rating,K,15,"In the 'Rating' column, find the candy with a value equal to '15' ",Quarter World,15
DS13_movie_plain1.png,45,13,movie,plain,1,Hulu,H,70,"In the 'Hulu' column, count how many cells exceed the value of '70' ",5,H,Naver,C,0.9697062062812496,Determine which of the last 5 columns is most positively correalated with the first column named 'Naver' ,Roger Ebert,I,PluggedIn,I,71 70 68,"In the 'PluggedIn' column, give the row names of the movies with the highest 3 values in descending order ",Divergent Series,About Elly-Black White-Divergent Series,21 16 17,Fandango,E,,"In the 'Fandango' column, calculate a rough estimate of the average value",52.310344827586206,E,RottenTomatoes,J,67,"In the 'RottenTomatoes' column, find the movie with a value equal to '67' ",Welcome Home,20
DS14_movie_plain2.png,46,14,movie,plain,2,MrQE,I,76,"In the 'MrQE' column, count how many cells exceed the value of '76' ",8,I,MrQE,C,0.932265725644314,Determine which of the last 5 columns is most positively correalated with the first column named 'MrQE' ,Netflix,L,Metacritic,K,75 73 71,"In the 'Metacritic' column, give the row names of the movies with the highest 3 values in descending order ",Mapping Stars,Irrational Man -Teenage Girl -Mapping Stars,5 21 20,Roger Ebert,G,,"In the 'Roger Ebert' column, calculate a rough estimate of the average value",37.86206896551724,G,MrQE,I,79,"In the 'MrQE' column, find the movie with a value equal to '79' ",Tomorrow land,18
DS15_movie_plain3.png,47,15,movie,plain,3,Netflix,J,54,"In the 'Netflix' column, count how many cells exceed the value of '54' ",7,J,RottenTomatoes,C,0.9167989111790532,Determine which of the last 5 columns is most positively correalated with the first column named 'RottenTomatoes' ,Netflix,K,Fandango,H,98 84 80,"In the 'Fandango' column, give the row names of the movies with the highest 3 values in descending order ",Next Door,Teenage Girl -Irrational Man -Next Door,10 9 20,RottenTomatoes,F,,"In the 'RottenTomatoes' column, calculate a rough estimate of the average value",50.241379310344826,F,Film Comment,L,73,"In the 'Film Comment' column, find the movie with a value equal to '73' ",Adaline Age,19
DS16_movie_plain4.png,48,16,movie,plain,4,Hulu,G,57,"In the 'Hulu' column, count how many cells exceed the value of '57' ",6,G,IMDB,C,0.9728327679668906,Determine which of the last 5 columns is most positively correalated with the first column named 'IMDB' ,Fandango,J,Netflix,J,71 70 68,"In the 'Netflix' column, give the row names of the movies with the highest 3 values in descending order ",Irrational Man ,Welcome Home-About Elly-Irrational Man ,18 6 10,IMDB,E,,"In the 'IMDB' column, calculate a rough estimate of the average value",52.310344827586206,E,PluggedIn,K,31,"In the 'PluggedIn' column, find the movie with a value equal to '31' ",Still Alice,17
